E_eV,T_from_T22,T_from_S21
1.087271817954488656e-01,7.153380156923833111e-02,7.153380156923834499e-02
1.087771942985746587e-01,7.166708177503933186e-02,7.166708177503930410e-02
1.088272068017004379e-01,7.180153856906205945e-02,7.180153856906207333e-02
1.088772193048262171e-01,7.193717436976768131e-02,7.193717436976765356e-02
1.089272318079519963e-01,7.207399164860837926e-02,7.207399164860837926e-02
1.089772443110777755e-01,7.221199292988066121e-02,7.221199292988063345e-02
1.090272568142035547e-01,7.235118079058507068e-02,7.235118079058505680e-02
1.090772693173293340e-01,7.249155786029042037e-02,7.249155786029043425e-02
1.091272818204551270e-01,7.263312682100427076e-02,7.263312682100429851e-02
1.091772943235809062e-01,7.277589040704794676e-02,7.277589040704794676e-02
1.092273068267066854e-01,7.291985140493699447e-02,7.291985140493698059e-02
1.092773193298324647e-01,7.306501265326718897e-02,7.306501265326717509e-02
1.093273318329582439e-01,7.321137704260508028e-02,7.321137704260506640e-02
1.093773443360840231e-01,7.335894751538343805e-02,7.335894751538343805e-02
1.094273568392098162e-01,7.350772706580217808e-02,7.350772706580216420e-02
1.094773693423355954e-01,7.365771873973372963e-02,7.365771873973375738e-02
1.095273818454613746e-01,7.380892563463345435e-02,7.380892563463344047e-02
1.095773943485871538e-01,7.396135089945457541e-02,7.396135089945460317e-02
1.096274068517129330e-01,7.411499773456717288e-02,7.411499773456715900e-02
1.096774193548387122e-01,7.426986939168363222e-02,7.426986939168363222e-02
1.097274318579645053e-01,7.442596917378618837e-02,7.442596917378618837e-02
1.097774443610902845e-01,7.458330043506099238e-02,7.458330043506099238e-02
1.098274568642160637e-01,7.474186658083531443e-02,7.474186658083528667e-02
1.098774693673418429e-01,7.490167106751972892e-02,7.490167106751974280e-02
1.099274818704676221e-01,7.506271740255379687e-02,7.506271740255379687e-02
1.099774943735934013e-01,7.522500914435756303e-02,7.522500914435754915e-02
1.100275068767191944e-01,7.538854990228532893e-02,7.538854990228530117e-02
1.100775193798449736e-01,7.555334333658465795e-02,7.555334333658464407e-02
1.101275318829707528e-01,7.571939315835955753e-02,7.571939315835957141e-02
1.101775443860965320e-01,7.588670312953692265e-02,7.588670312953690877e-02
1.102275568892223112e-01,7.605527706283729539e-02,7.605527706283730927e-02
1.102775693923480904e-01,7.622511882175041220e-02,7.622511882175041220e-02
1.103275818954738835e-01,7.639623232051231949e-02,7.639623232051230561e-02
1.103775943985996627e-01,7.656862152408898392e-02,7.656862152408897004e-02
1.104276069017254419e-01,7.674229044816174850e-02,7.674229044816174850e-02
1.104776194048512211e-01,7.691724315911763199e-02,7.691724315911763199e-02
1.105276319079770003e-01,7.709348377404214026e-02,7.709348377404215413e-02
1.105776444111027795e-01,7.727101646071705965e-02,7.727101646071704577e-02
1.106276569142285726e-01,7.744984543762070683e-02,7.744984543762070683e-02
1.106776694173543518e-01,7.762997497393224478e-02,7.762997497393224478e-02
1.107276819204801310e-01,7.781140938953896857e-02,7.781140938953895470e-02
1.107776944236059102e-01,7.799415305504796281e-02,7.799415305504799056e-02
1.108277069267316894e-01,7.817821039179999321e-02,7.817821039180000708e-02
1.108777194298574686e-01,7.836358587188736735e-02,7.836358587188738123e-02
1.109277319329832479e-01,7.855028401817572281e-02,7.855028401817572281e-02
1.109777444361090409e-01,7.873830940432702263e-02,7.873830940432700876e-02
1.110277569392348201e-01,7.892766665482826849e-02,7.892766665482826849e-02
1.110777694423605994e-01,7.911836044502151832e-02,7.911836044502151832e-02
1.111277819454863786e-01,7.931039550113806735e-02,7.931039550113803960e-02
1.111777944486121578e-01,7.950377660033505767e-02,7.950377660033505767e-02
1.112278069517379370e-01,7.969850857073572381e-02,7.969850857073575157e-02
1.112778194548637301e-01,7.989459629147217801e-02,7.989459629147217801e-02
1.113278319579895093e-01,8.009204469273147053e-02,8.009204469273148441e-02
1.113778444611152885e-01,8.029085875580392606e-02,8.029085875580392606e-02
1.114278569642410677e-01,8.049104351313599026e-02,8.049104351313596251e-02
1.114778694673668469e-01,8.069260404838356215e-02,8.069260404838354828e-02
1.115278819704926261e-01,8.089554549647041959e-02,8.089554549647041959e-02
1.115778944736184192e-01,8.109987304364769944e-02,8.109987304364767169e-02
1.116279069767441984e-01,8.130559192755723585e-02,8.130559192755722198e-02
1.116779194798699776e-01,8.151270743729731316e-02,8.151270743729734092e-02
1.117279319829957568e-01,8.172122491349029239e-02,8.172122491349027851e-02
1.117779444861215360e-01,8.193114974835463693e-02,8.193114974835463693e-02
1.118279569892473152e-01,8.214248738577741016e-02,8.214248738577739628e-02
1.118779694923731083e-01,8.235524332139079751e-02,8.235524332139078363e-02
1.119279819954988875e-01,8.256942310265094620e-02,8.256942310265094620e-02
1.119779944986246667e-01,8.278503232891881725e-02,8.278503232891881725e-02
1.120280070017504459e-01,8.300207665154403502e-02,8.300207665154403502e-02
1.120780195048762251e-01,8.322056177395019405e-02,8.322056177395020793e-02
1.121280320080020043e-01,8.344049345172460663e-02,8.344049345172459275e-02
1.121780445111277974e-01,8.366187749270719010e-02,8.366187749270721785e-02
1.122280570142535766e-01,8.388471975708565453e-02,8.388471975708564066e-02
1.122780695173793558e-01,8.410902615748896971e-02,8.410902615748896971e-02
1.123280820205051350e-01,8.433480265908628593e-02,8.433480265908629980e-02
1.123780945236309142e-01,8.456205527968611857e-02,8.456205527968613245e-02
1.124281070267566934e-01,8.479079008983861354e-02,8.479079008983859966e-02
1.124781195298824726e-01,8.502101321294001923e-02,8.502101321293999148e-02
1.125281320330082657e-01,8.525273082533839364e-02,8.525273082533837976e-02
1.125781445361340449e-01,8.548594915644212866e-02,8.548594915644212866e-02
1.126281570392598241e-01,8.572067448883126384e-02,8.572067448883124996e-02
1.126781695423856033e-01,8.595691315836877233e-02,8.595691315836877233e-02
1.127281820455113825e-01,8.619467155431620453e-02,8.619467155431621841e-02
1.127781945486371618e-01,8.643395611944920676e-02,8.643395611944919288e-02
1.128282070517629548e-01,8.667477335017644002e-02,8.667477335017644002e-02
1.128782195548887340e-01,8.691712979665963679e-02,8.691712979665962291e-02
1.129282320580145133e-01,8.716103206293601691e-02,8.716103206293598915e-02
1.129782445611402925e-01,8.740648680704199425e-02,8.740648680704199425e-02
1.130282570642660717e-01,8.765350074113947842e-02,8.765350074113949230e-02
1.130782695673918509e-01,8.790208063164245411e-02,8.790208063164246799e-02
1.131282820705176440e-01,8.815223329934740448e-02,8.815223329934734897e-02
1.131782945736434232e-01,8.840396561956341548e-02,8.840396561956338772e-02
1.132283070767692024e-01,8.865728452224576339e-02,8.865728452224576339e-02
1.132783195798949816e-01,8.891219699212908611e-02,8.891219699212909999e-02
1.133283320830207608e-01,8.916871006886463447e-02,8.916871006886463447e-02
1.133783445861465400e-01,8.942683084715673247e-02,8.942683084715670472e-02
1.134283570892723331e-01,8.968656647690238792e-02,8.968656647690234629e-02
1.134783695923981123e-01,8.994792416333108331e-02,8.994792416333108331e-02
1.135283820955238915e-01,9.021091116714825831e-02,9.021091116714824443e-02
1.135783945986496707e-01,9.047553480467737663e-02,9.047553480467737663e-02
1.136284071017754499e-01,9.074180244800568451e-02,9.074180244800568451e-02
1.136784196049012291e-01,9.100972152512981639e-02,9.100972152512983027e-02
1.137284321080270222e-01,9.127929952010425951e-02,9.127929952010421788e-02
1.137784446111528014e-01,9.155054397318922177e-02,9.155054397318923565e-02
1.138284571142785806e-01,9.182346248100228814e-02,9.182346248100227426e-02
1.138784696174043598e-01,9.209806269666788447e-02,9.209806269666787060e-02
1.139284821205301390e-01,9.237435232997200096e-02,9.237435232997202872e-02
1.139784946236559182e-01,9.265233914751493105e-02,9.265233914751494493e-02
1.140285071267816974e-01,9.293203097286592551e-02,9.293203097286593939e-02
1.140785196299074905e-01,9.321343568672048330e-02,9.321343568672051105e-02
1.141285321330332697e-01,9.349656122705646277e-02,9.349656122705649053e-02
1.141785446361590489e-01,9.378141558929251054e-02,9.378141558929246890e-02
1.142285571392848281e-01,9.406800682644735068e-02,9.406800682644739231e-02
1.142785696424106073e-01,9.435634304930060057e-02,9.435634304930060057e-02
1.143285821455363865e-01,9.464643242655214339e-02,9.464643242655211564e-02
1.143785946486621796e-01,9.493828318498645502e-02,9.493828318498642727e-02
1.144286071517879588e-01,9.523190360963322554e-02,9.523190360963325329e-02
1.144786196549137380e-01,9.552730204393224123e-02,9.552730204393222735e-02
1.145286321580395172e-01,9.582448688989773922e-02,9.582448688989772534e-02
1.145786446611652964e-01,9.612346660828295641e-02,9.612346660828291478e-02
1.146286571642910757e-01,9.642424971874691275e-02,9.642424971874695439e-02
1.146786696674168687e-01,9.672684480002072260e-02,9.672684480002069485e-02
1.147286821705426479e-01,9.703126049007351761e-02,9.703126049007348985e-02
1.147786946736684272e-01,9.733750548628231081e-02,9.733750548628235244e-02
1.148287071767942064e-01,9.764558854559875212e-02,9.764558854559875212e-02
1.148787196799199856e-01,9.795551848471832634e-02,9.795551848471836798e-02
1.149287321830457648e-01,9.826730418025042546e-02,9.826730418025042546e-02
1.149787446861715579e-01,9.858095456888672781e-02,9.858095456888675556e-02
1.150287571892973371e-01,9.889647864757211693e-02,9.889647864757210305e-02
1.150787696924231163e-01,9.921388547367501753e-02,9.921388547367501753e-02
1.151287821955488955e-01,9.953318416515842537e-02,9.953318416515842537e-02
1.151787946986746747e-01,9.985438390075047910e-02,9.985438390075049298e-02
1.152288072018004539e-01,1.001774939201153097e-01,1.001774939201153375e-01
1.152788197049262470e-01,1.005025235240259440e-01,1.005025235240259440e-01
1.153288322080520262e-01,1.008294820745337383e-01,1.008294820745337383e-01
1.153788447111778054e-01,1.011583789951419204e-01,1.011583789951419204e-01
1.154288572143035846e-01,1.014892237709758838e-01,1.014892237709758838e-01
1.154788697174293638e-01,1.018220259489554802e-01,1.018220259489554802e-01
1.155288822205551430e-01,1.021567951379666050e-01,1.021567951379666467e-01
1.155788947236809361e-01,1.024935410090322269e-01,1.024935410090321991e-01
1.156289072268067153e-01,1.028322732954842084e-01,1.028322732954842222e-01
1.156789197299324945e-01,1.031730017931338506e-01,1.031730017931338506e-01
1.157289322330582737e-01,1.035157363604434361e-01,1.035157363604434083e-01
1.157789447361840529e-01,1.038604869186963847e-01,1.038604869186963708e-01
1.158289572393098321e-01,1.042072634521681446e-01,1.042072634521681446e-01
1.158789697424356113e-01,1.045560760082942242e-01,1.045560760082942381e-01
1.159289822455614044e-01,1.049069346978421247e-01,1.049069346978421108e-01
1.159789947486871836e-01,1.052598496950780255e-01,1.052598496950780532e-01
1.160290072518129628e-01,1.056148312379363713e-01,1.056148312379363713e-01
1.160790197549387420e-01,1.059718896281871547e-01,1.059718896281871686e-01
1.161290322580645212e-01,1.063310352316029772e-01,1.063310352316029772e-01
1.161790447611903004e-01,1.066922784781258182e-01,1.066922784781258599e-01
1.162290572643160935e-01,1.070556298620314317e-01,1.070556298620314178e-01
1.162790697674418727e-01,1.074210999420954771e-01,1.074210999420954771e-01
1.163290822705676519e-01,1.077886993417565831e-01,1.077886993417566108e-01
1.163790947736934311e-01,1.081584387492791482e-01,1.081584387492791344e-01
1.164291072768192103e-01,1.085303289179156694e-01,1.085303289179157249e-01
1.164791197799449896e-01,1.089043806660673908e-01,1.089043806660674324e-01
1.165291322830707826e-01,1.092806048774440514e-01,1.092806048774440375e-01
1.165791447861965618e-01,1.096590125012217309e-01,1.096590125012217448e-01
1.166291572893223411e-01,1.100396145522011954e-01,1.100396145522011399e-01
1.166791697924481203e-01,1.104224221109630505e-01,1.104224221109630366e-01
1.167291822955738995e-01,1.108074463240230068e-01,1.108074463240230345e-01
1.167791947986996787e-01,1.111946984039841324e-01,1.111946984039841463e-01
1.168292073018254718e-01,1.115841896296893565e-01,1.115841896296893565e-01
1.168792198049512510e-01,1.119759313463702666e-01,1.119759313463702527e-01
1.169292323080770302e-01,1.123699349657970026e-01,1.123699349657970165e-01
1.169792448112028094e-01,1.127662119664241402e-01,1.127662119664241402e-01
1.170292573143285886e-01,1.131647738935356445e-01,1.131647738935356307e-01
1.170792698174543678e-01,1.135656323593881439e-01,1.135656323593881578e-01
1.171292823205801609e-01,1.139687990433516651e-01,1.139687990433516235e-01
1.171792948237059401e-01,1.143742856920492434e-01,1.143742856920492573e-01
1.172293073268317193e-01,1.147821041194935221e-01,1.147821041194935360e-01
1.172793198299574985e-01,1.151922662072223658e-01,1.151922662072223935e-01
1.173293323330832777e-01,1.156047839044308106e-01,1.156047839044308106e-01
1.173793448362090569e-01,1.160196692281021957e-01,1.160196692281022096e-01
1.174293573393348361e-01,1.164369342631352833e-01,1.164369342631352833e-01
1.174793698424606292e-01,1.168565911624708659e-01,1.168565911624708659e-01
1.175293823455864084e-01,1.172786521472141408e-01,1.172786521472141408e-01
1.175793948487121876e-01,1.177031295067554051e-01,1.177031295067554190e-01
1.176294073518379668e-01,1.181300355988877254e-01,1.181300355988876977e-01
1.176794198549637460e-01,1.185593828499219710e-01,1.185593828499219987e-01
1.177294323580895252e-01,1.189911837547991541e-01,1.189911837547991402e-01
1.177794448612153183e-01,1.194254508771989826e-01,1.194254508771989826e-01
1.178294573643410975e-01,1.198621968496461077e-01,1.198621968496460938e-01
1.178794698674668767e-01,1.203014343736140690e-01,1.203014343736140829e-01
1.179294823705926559e-01,1.207431762196236463e-01,1.207431762196236186e-01
1.179794948737184351e-01,1.211874352273401984e-01,1.211874352273402400e-01
1.180295073768442143e-01,1.216342243056667827e-01,1.216342243056668382e-01
1.180795198799700074e-01,1.220835564328337924e-01,1.220835564328337786e-01
1.181295323830957866e-01,1.225354446564834582e-01,1.225354446564834582e-01
1.181795448862215658e-01,1.229899020937547660e-01,1.229899020937547660e-01
1.182295573893473450e-01,1.234469419313600491e-01,1.234469419313600075e-01
1.182795698924731242e-01,1.239065774256601637e-01,1.239065774256601637e-01
1.183295823955989035e-01,1.243688219027357933e-01,1.243688219027357794e-01
1.183795948987246965e-01,1.248336887584531457e-01,1.248336887584531180e-01
1.184296074018504757e-01,1.253011914585266395e-01,1.253011914585266395e-01
1.184796199049762550e-01,1.257713435385779677e-01,1.257713435385780232e-01
1.185296324081020342e-01,1.262441586041883057e-01,1.262441586041882780e-01
1.185796449112278134e-01,1.267196503309491185e-01,1.267196503309491185e-01
1.186296574143535926e-01,1.271978324645058056e-01,1.271978324645058334e-01
1.186796699174793857e-01,1.276787188205984191e-01,1.276787188205984469e-01
1.187296824206051649e-01,1.281623232850957472e-01,1.281623232850956917e-01
1.187796949237309441e-01,1.286486598140267335e-01,1.286486598140267335e-01
1.188297074268567233e-01,1.291377424336045687e-01,1.291377424336045965e-01
1.188797199299825025e-01,1.296295852402483684e-01,1.296295852402483684e-01
1.189297324331082817e-01,1.301242024005954678e-01,1.301242024005954123e-01
1.189797449362340609e-01,1.306216081515129690e-01,1.306216081515129968e-01
1.190297574393598540e-01,1.311218168001002105e-01,1.311218168001002660e-01
1.190797699424856332e-01,1.316248427236869634e-01,1.316248427236869634e-01
1.191297824456114124e-01,1.321307003698268812e-01,1.321307003698268812e-01
1.191797949487371916e-01,1.326394042562826781e-01,1.326394042562826503e-01
1.192298074518629708e-01,1.331509689710080324e-01,1.331509689710080602e-01
1.192798199549887500e-01,1.336654091721205806e-01,1.336654091721206361e-01
1.193298324581145431e-01,1.341827395878709972e-01,1.341827395878709972e-01
1.193798449612403223e-01,1.347029750166031659e-01,1.347029750166031936e-01
1.194298574643661015e-01,1.352261303267121573e-01,1.352261303267121295e-01
1.194798699674918807e-01,1.357522204565894952e-01,1.357522204565895230e-01
1.195298824706176599e-01,1.362812604145669237e-01,1.362812604145668682e-01
1.195798949737434391e-01,1.368132652788505155e-01,1.368132652788504877e-01
1.196299074768692322e-01,1.373482501974478964e-01,1.373482501974479242e-01
1.196799199799950114e-01,1.378862303880894757e-01,1.378862303880894757e-01
1.197299324831207906e-01,1.384272211381404327e-01,1.384272211381404882e-01
1.197799449862465698e-01,1.389712378045074026e-01,1.389712378045073748e-01
1.198299574893723490e-01,1.395182958135354478e-01,1.395182958135354756e-01
1.198799699924981282e-01,1.400684106608986734e-01,1.400684106608986734e-01
1.199299824956239213e-01,1.406215979114821268e-01,1.406215979114821268e-01
1.199799949987497005e-01,1.411778731992549274e-01,1.411778731992549274e-01
1.200300075018754797e-01,1.417372522271379276e-01,1.417372522271378443e-01
1.200800200050012589e-01,1.422997507668590789e-01,1.422997507668591066e-01
1.201300325081270381e-01,1.428653846588037457e-01,1.428653846588037457e-01
1.201800450112528174e-01,1.434341698118530850e-01,1.434341698118530295e-01
1.202300575143786104e-01,1.440061222032168464e-01,1.440061222032168187e-01
1.202800700175043896e-01,1.445812578782534885e-01,1.445812578782534885e-01
1.203300825206301689e-01,1.451595929502846327e-01,1.451595929502846882e-01
1.203800950237559481e-01,1.457411436003983318e-01,1.457411436003983318e-01
1.204301075268817273e-01,1.463259260772414860e-01,1.463259260772414583e-01
1.204801200300075065e-01,1.469139566968059307e-01,1.469139566968059030e-01
1.205301325331332996e-01,1.475052518422009795e-01,1.475052518422009795e-01
1.205801450362590788e-01,1.480998279634186954e-01,1.480998279634186399e-01
1.206301575393848580e-01,1.486977015770872546e-01,1.486977015770873378e-01
1.206801700425106372e-01,1.492988892662141798e-01,1.492988892662141798e-01
1.207301825456364164e-01,1.499034076799202198e-01,1.499034076799202475e-01
1.207801950487621956e-01,1.505112735331608498e-01,1.505112735331608775e-01
1.208302075518879748e-01,1.511225036064363092e-01,1.511225036064362537e-01
1.208802200550137679e-01,1.517371147454933678e-01,1.517371147454933678e-01
1.209302325581395471e-01,1.523551238610126590e-01,1.523551238610126313e-01
1.209802450612653263e-01,1.529765479282863272e-01,1.529765479282863272e-01
1.210302575643911055e-01,1.536014039868829062e-01,1.536014039868829062e-01
1.210802700675168847e-01,1.542297091403007914e-01,1.542297091403008191e-01
1.211302825706426639e-01,1.548614805556103868e-01,1.548614805556103868e-01
1.211802950737684570e-01,1.554967354630813758e-01,1.554967354630813758e-01
1.212303075768942362e-01,1.561354911558009984e-01,1.561354911558009706e-01
1.212803200800200154e-01,1.567777649892752589e-01,1.567777649892752867e-01
1.213303325831457946e-01,1.574235743810235288e-01,1.574235743810235844e-01
1.213803450862715738e-01,1.580729368101525811e-01,1.580729368101524979e-01
1.214303575893973530e-01,1.587258698169231041e-01,1.587258698169230486e-01
1.214803700925231461e-01,1.593823910022996448e-01,1.593823910022997004e-01
1.215303825956489253e-01,1.600425180274874792e-01,1.600425180274874792e-01
1.215803950987747045e-01,1.607062686134561602e-01,1.607062686134561325e-01
1.216304076019004837e-01,1.613736605404490210e-01,1.613736605404490487e-01
1.216804201050262629e-01,1.620447116474763305e-01,1.620447116474763860e-01
1.217304326081520421e-01,1.627194398317956259e-01,1.627194398317956259e-01
1.217804451112778352e-01,1.633978630483784444e-01,1.633978630483783889e-01
1.218304576144036144e-01,1.640799993093572662e-01,1.640799993093572939e-01
1.218804701175293936e-01,1.647658666834629082e-01,1.647658666834628249e-01
1.219304826206551728e-01,1.654554832954420462e-01,1.654554832954420462e-01
1.219804951237809520e-01,1.661488673254621073e-01,1.661488673254620796e-01
1.220305076269067313e-01,1.668460370084980382e-01,1.668460370084980104e-01
1.220805201300325243e-01,1.675470106337030585e-01,1.675470106337030585e-01
1.221305326331583035e-01,1.682518065437645094e-01,1.682518065437645094e-01
1.221805451362840828e-01,1.689604431342417723e-01,1.689604431342417168e-01
1.222305576394098620e-01,1.696729388528873672e-01,1.696729388528873395e-01
1.222805701425356412e-01,1.703893121989518977e-01,1.703893121989519532e-01
1.223305826456614204e-01,1.711095817224691784e-01,1.711095817224692339e-01
1.223805951487871996e-01,1.718337660235271513e-01,1.718337660235271513e-01
1.224306076519129927e-01,1.725618837515189297e-01,1.725618837515188464e-01
1.224806201550387719e-01,1.732939536043745232e-01,1.732939536043745232e-01
1.225306326581645511e-01,1.740299943277770489e-01,1.740299943277770767e-01
1.225806451612903303e-01,1.747700247143588181e-01,1.747700247143588181e-01
1.226306576644161095e-01,1.755140636028788004e-01,1.755140636028788559e-01
1.226806701675418887e-01,1.762621298773787981e-01,1.762621298773787426e-01
1.227306826706676818e-01,1.770142424663254110e-01,1.770142424663254110e-01
1.227806951737934610e-01,1.777704203417279638e-01,1.777704203417279916e-01
1.228307076769192402e-01,1.785306825182361168e-01,1.785306825182360335e-01
1.228807201800450194e-01,1.792950480522219059e-01,1.792950480522218781e-01
1.229307326831707986e-01,1.800635360408366914e-01,1.800635360408367192e-01
1.229807451862965778e-01,1.808361656210500101e-01,1.808361656210500101e-01
1.230307576894223709e-01,1.816129559686673334e-01,1.816129559686673056e-01
1.230807701925481501e-01,1.823939262973228448e-01,1.823939262973227893e-01
1.231307826956739293e-01,1.831790958574593953e-01,1.831790958574593398e-01
1.231807951987997085e-01,1.839684839352763446e-01,1.839684839352763446e-01
1.232308077019254877e-01,1.847621098516639138e-01,1.847621098516639415e-01
1.232808202050512669e-01,1.855599929611092547e-01,1.855599929611092547e-01
1.233308327081770600e-01,1.863621526505845616e-01,1.863621526505846171e-01
1.233808452113028392e-01,1.871686083384082600e-01,1.871686083384082600e-01
1.234308577144286184e-01,1.879793794730867940e-01,1.879793794730867940e-01
1.234808702175543976e-01,1.887944855321311011e-01,1.887944855321311011e-01
1.235308827206801768e-01,1.896139460208494110e-01,1.896139460208493832e-01
1.235808952238059560e-01,1.904377804711170352e-01,1.904377804711170630e-01
1.236309077269317491e-01,1.912660084401216487e-01,1.912660084401216209e-01
1.236809202300575283e-01,1.920986495090823698e-01,1.920986495090823143e-01
1.237309327331833075e-01,1.929357232819483015e-01,1.929357232819482737e-01
1.237809452363090867e-01,1.937772493840683452e-01,1.937772493840682897e-01
1.238309577394348659e-01,1.946232474608357577e-01,1.946232474608357854e-01
1.238809702425606452e-01,1.954737371763102249e-01,1.954737371763102805e-01
1.239309827456864244e-01,1.963287382118114044e-01,1.963287382118114599e-01
1.239809952488122174e-01,1.971882702644870144e-01,1.971882702644870422e-01
1.240310077519379967e-01,1.980523530458542514e-01,1.980523530458541959e-01
1.240810202550637759e-01,1.989210062803163370e-01,1.989210062803163093e-01
1.241310327581895551e-01,1.997942497036484244e-01,1.997942497036484522e-01
1.241810452613153343e-01,2.006721030614621870e-01,2.006721030614621870e-01
1.242310577644411135e-01,2.015545861076348810e-01,2.015545861076349365e-01
1.242810702675669066e-01,2.024417186027185900e-01,2.024417186027185345e-01
1.243310827706926858e-01,2.033335203123151913e-01,2.033335203123152468e-01
1.243810952738184650e-01,2.042300110054280082e-01,2.042300110054280360e-01
1.244311077769442442e-01,2.051312104527810432e-01,2.051312104527810154e-01
1.244811202800700234e-01,2.060371384251113436e-01,2.060371384251113436e-01
1.245311327831958026e-01,2.069478146914300043e-01,2.069478146914299488e-01
1.245811452863215957e-01,2.078632590172582451e-01,2.078632590172582173e-01
1.246311577894473749e-01,2.087834911628274892e-01,2.087834911628274615e-01
1.246811702925731541e-01,2.097085308812561277e-01,2.097085308812560722e-01
1.247311827956989333e-01,2.106383979166888132e-01,2.106383979166887854e-01
1.247811952988247125e-01,2.115731120024128276e-01,2.115731120024128831e-01
1.248312078019504917e-01,2.125126928589375630e-01,2.125126928589375630e-01
1.248812203050762848e-01,2.134571601920453587e-01,2.134571601920453865e-01
1.249312328082020640e-01,2.144065336908125285e-01,2.144065336908125563e-01
1.249812453113278432e-01,2.153608330255938341e-01,2.153608330255938341e-01
1.250312578144536224e-01,2.163200778459821727e-01,2.163200778459821449e-01
1.250812703175794016e-01,2.172842877787294624e-01,2.172842877787294347e-01
1.251312828207051808e-01,2.182534824256399386e-01,2.182534824256399109e-01
1.251812953238309600e-01,2.192276813614268682e-01,2.192276813614268405e-01
1.252313078269567392e-01,2.202069041315399822e-01,2.202069041315399267e-01
1.252813203300825184e-01,2.211911702499568533e-01,2.211911702499568810e-01
1.253313328332083254e-01,2.221804991969434095e-01,2.221804991969434651e-01
1.253813453363341046e-01,2.231749104167777276e-01,2.231749104167776443e-01
1.254313578394598838e-01,2.241744233154434329e-01,2.241744233154433774e-01
1.254813703425856630e-01,2.251790572582863803e-01,2.251790572582863803e-01
1.255313828457114422e-01,2.261888315676375827e-01,2.261888315676375827e-01
1.255813953488372214e-01,2.272037655204021123e-01,2.272037655204021123e-01
1.256314078519630006e-01,2.282238783456137787e-01,2.282238783456137232e-01
1.256814203550887798e-01,2.292491892219513661e-01,2.292491892219513105e-01
1.257314328582145591e-01,2.302797172752239219e-01,2.302797172752238941e-01
1.257814453613403383e-01,2.313154815758187155e-01,2.313154815758186322e-01
1.258314578644661175e-01,2.323565011361110599e-01,2.323565011361110044e-01
1.258814703675918967e-01,2.334027949078449904e-01,2.334027949078450181e-01
1.259314828707176759e-01,2.344543817794685348e-01,2.344543817794685348e-01
1.259814953738434828e-01,2.355112805734409509e-01,2.355112805734408676e-01
1.260315078769692620e-01,2.365735100434966653e-01,2.365735100434966931e-01
1.260815203800950413e-01,2.376410888718805403e-01,2.376410888718805681e-01
1.261315328832208205e-01,2.387140356665385654e-01,2.387140356665384544e-01
1.261815453863465997e-01,2.397923689582735773e-01,2.397923689582736051e-01
1.262315578894723789e-01,2.408761071978679225e-01,2.408761071978678669e-01
1.262815703925981581e-01,2.419652687531621826e-01,2.419652687531622104e-01
1.263315828957239373e-01,2.430598719061016766e-01,2.430598719061016488e-01
1.263815953988497165e-01,2.441599348497434652e-01,2.441599348497435207e-01
1.264316079019754957e-01,2.452654756852245543e-01,2.452654756852244433e-01
1.264816204051012749e-01,2.463765124186912958e-01,2.463765124186912958e-01
1.265316329082270541e-01,2.474930629581963692e-01,2.474930629581963137e-01
1.265816454113528611e-01,2.486151451105497179e-01,2.486151451105498289e-01
1.266316579144786403e-01,2.497427765781356224e-01,2.497427765781355946e-01
1.266816704176044195e-01,2.508759749556910834e-01,2.508759749556910834e-01
1.267316829207301987e-01,2.520147577270473449e-01,2.520147577270472894e-01
1.267816954238559779e-01,2.531591422618250098e-01,2.531591422618250653e-01
1.268317079269817571e-01,2.543091458121019555e-01,2.543091458121020665e-01
1.268817204301075363e-01,2.554647855090320663e-01,2.554647855090320663e-01
1.269317329332333155e-01,2.566260783594327965e-01,2.566260783594327410e-01
1.269817454363590947e-01,2.577930412423273809e-01,2.577930412423274364e-01
1.270317579394848739e-01,2.589656909054544043e-01,2.589656909054544043e-01
1.270817704426106531e-01,2.601440439617339617e-01,2.601440439617340172e-01
1.271317829457364323e-01,2.613281168856942949e-01,2.613281168856943504e-01
1.271817954488622393e-01,2.625179260098658984e-01,2.625179260098659539e-01
1.272318079519880185e-01,2.637134875211263885e-01,2.637134875211264995e-01
1.272818204551137977e-01,2.649148174570156167e-01,2.649148174570156167e-01
1.273318329582395769e-01,2.661219317020090958e-01,2.661219317020090402e-01
1.273818454613653561e-01,2.673348459837473490e-01,2.673348459837474045e-01
1.274318579644911353e-01,2.685535758692335628e-01,2.685535758692335628e-01
1.274818704676169145e-01,2.697781367609898284e-01,2.697781367609899394e-01
1.275318829707426938e-01,2.710085438931724711e-01,2.710085438931724711e-01
1.275818954738684730e-01,2.722448123276514642e-01,2.722448123276515197e-01
1.276319079769942522e-01,2.734869569500492092e-01,2.734869569500492092e-01
1.276819204801200314e-01,2.747349924657428444e-01,2.747349924657428444e-01
1.277319329832458106e-01,2.759889333958276403e-01,2.759889333958275848e-01
1.277819454863715898e-01,2.772487940730402611e-01,2.772487940730402611e-01
1.278319579894973967e-01,2.785145886376473867e-01,2.785145886376475532e-01
1.278819704926231760e-01,2.797863310332905917e-01,2.797863310332906472e-01
1.279319829957489552e-01,2.810640350028034695e-01,2.810640350028034695e-01
1.279819954988747344e-01,2.823477140839803501e-01,2.823477140839802946e-01
1.280320080020005136e-01,2.836373816053141539e-01,2.836373816053140984e-01
1.280820205051262928e-01,2.849330506816974418e-01,2.849330506816973863e-01
