E_eV,T_from_T22,T_from_S21
8.742185546386598005e-02,9.953729432696701851e-01,9.953729432696698520e-01
8.747186796699175926e-02,9.865030894128230532e-01,9.865030894128226091e-01
8.752188047011753846e-02,9.733494565258501430e-01,9.733494565258503650e-01
8.757189297324331767e-02,9.563322709741622907e-01,9.563322709741621797e-01
8.762190547636909688e-02,9.359406607860578653e-01,9.359406607860574212e-01
8.767191797949487608e-02,9.127040175209132356e-01,9.127040175209131245e-01
8.772193048262065529e-02,8.871648347510242560e-01,8.871648347510241450e-01
8.777194298574644837e-02,8.598550614479425480e-01,8.598550614479423260e-01
8.782195548887222758e-02,8.312772148093529045e-01,8.312772148093529045e-01
8.787196799199800679e-02,8.018907245972168862e-01,8.018907245972167752e-01
8.792198049512378599e-02,7.721033473247894685e-01,7.721033473247896906e-01
8.797199299824956520e-02,7.422670498989498711e-01,7.422670498989497601e-01
8.802200550137534441e-02,7.126775220495749075e-01,7.126775220495749075e-01
8.807201800450113749e-02,6.835764036911601282e-01,6.835764036911603503e-01
8.812203050762691670e-02,6.551553601347688272e-01,6.551553601347689382e-01
8.817204301075269590e-02,6.275612567305597356e-01,6.275612567305597356e-01
8.822205551387847511e-02,6.009018348822492417e-01,6.009018348822493527e-01
8.827206801700425431e-02,5.752514445909572283e-01,5.752514445909571172e-01
8.832208052013003352e-02,5.506565270671697210e-01,5.506565270671698320e-01
8.837209302325582660e-02,5.271406558521004593e-01,5.271406558521004593e-01
8.842210552638160581e-02,5.047090340340539827e-01,5.047090340340539827e-01
8.847211802950738502e-02,4.833524101405441975e-01,4.833524101405440865e-01
8.852213053263316422e-02,4.630504197011026668e-01,4.630504197011027223e-01
8.857214303575894343e-02,4.437743875257597059e-01,4.437743875257594839e-01
8.862215553888472264e-02,4.254896415091004580e-01,4.254896415091005690e-01
8.867216804201051572e-02,4.081573957868950275e-01,4.081573957868950275e-01
8.872218054513629493e-02,3.917362621979970094e-01,3.917362621979971204e-01
8.877219304826207413e-02,3.761834464205808248e-01,3.761834464205808803e-01
8.882220555138785334e-02,3.614556804460527517e-01,3.614556804460527517e-01
8.887221805451363255e-02,3.475099373318770724e-01,3.475099373318770724e-01
8.892223055763941175e-02,3.343039681696610144e-01,3.343039681696610699e-01
8.897224306076520484e-02,3.217966953733104596e-01,3.217966953733104041e-01
8.902225556389098404e-02,3.099484909996911841e-01,3.099484909996911841e-01
8.907226806701676325e-02,2.987213639882827509e-01,2.987213639882826954e-01
8.912228057014254246e-02,2.880790759928998912e-01,2.880790759928998357e-01
8.917229307326832166e-02,2.779872018650726972e-01,2.779872018650727528e-01
8.922230557639410087e-02,2.684131477951308686e-01,2.684131477951309241e-01
8.927231807951988007e-02,2.593261375659977053e-01,2.593261375659977053e-01
8.932233058264567316e-02,2.506971752639928774e-01,2.506971752639928774e-01
8.937234308577145236e-02,2.424989910586730635e-01,2.424989910586731190e-01
8.942235558889723157e-02,2.347059752517875186e-01,2.347059752517874354e-01
8.947236809202301078e-02,2.272941046521922692e-01,2.272941046521922692e-01
8.952238059514878998e-02,2.202408644124776715e-01,2.202408644124776438e-01
8.957239309827456919e-02,2.135251677256242708e-01,2.135251677256243263e-01
8.962240560140036227e-02,2.071272751921235389e-01,2.071272751921235111e-01
8.967241810452614148e-02,2.010287152022113555e-01,2.010287152022113277e-01
8.972243060765192069e-02,1.952122063104861915e-01,1.952122063104862193e-01
8.977244311077769989e-02,1.896615822925506456e-01,1.896615822925506178e-01
8.982245561390347910e-02,1.843617203491054457e-01,1.843617203491054179e-01
8.987246811702925831e-02,1.792984727500821496e-01,1.792984727500821218e-01
8.992248062015505139e-02,1.744586020787688152e-01,1.744586020787688152e-01
8.997249312328083060e-02,1.698297201357717445e-01,1.698297201357717723e-01
9.002250562640660980e-02,1.654002304876699969e-01,1.654002304876699969e-01
9.007251812953238901e-02,1.611592745905245649e-01,1.611592745905245372e-01
9.012253063265816821e-02,1.570966813791126737e-01,1.570966813791126737e-01
9.017254313578394742e-02,1.532029201857549594e-01,1.532029201857550427e-01
9.022255563890974051e-02,1.494690568350211524e-01,1.494690568350211524e-01
9.027256814203551971e-02,1.458867127501735639e-01,1.458867127501735916e-01
9.032258064516129892e-02,1.424480269022855017e-01,1.424480269022854462e-01
9.037259314828707812e-02,1.391456204321360746e-01,1.391456204321361023e-01
9.042260565141285733e-02,1.359725637772573881e-01,1.359725637772573603e-01
9.047261815453863654e-02,1.329223461407750828e-01,1.329223461407750273e-01
9.052263065766442962e-02,1.299888471447653848e-01,1.299888471447653571e-01
9.057264316079020883e-02,1.271663105176721043e-01,1.271663105176721320e-01
9.062265566391598803e-02,1.244493196729610923e-01,1.244493196729611062e-01
9.067266816704176724e-02,1.218327750441336593e-01,1.218327750441336871e-01
9.072268067016754645e-02,1.193118730491819213e-01,1.193118730491819629e-01
9.077269317329332565e-02,1.168820865656199637e-01,1.168820865656199359e-01
9.082270567641911874e-02,1.145391468049816452e-01,1.145391468049816869e-01
9.087271817954489794e-02,1.122790264832714546e-01,1.122790264832714546e-01
9.092273068267067715e-02,1.100979241910196027e-01,1.100979241910195888e-01
9.097274318579645636e-02,1.079922498735456371e-01,1.079922498735456926e-01
9.102275568892223556e-02,1.059586113385079381e-01,1.059586113385079242e-01
9.107276819204801477e-02,1.039938017138966886e-01,1.039938017138966747e-01
9.112278069517379397e-02,1.020947877854364444e-01,1.020947877854364166e-01
9.117279319829958706e-02,1.002586991476798195e-01,1.002586991476798473e-01
9.122280570142536626e-02,9.848281810804357383e-02,9.848281810804354608e-02
9.127281820455114547e-02,9.676457028774651525e-02,9.676457028774652913e-02
9.132283070767692468e-02,9.510151586783434363e-02,9.510151586783434363e-02
9.137284321080270388e-02,9.349134143251111584e-02,9.349134143251108808e-02
9.142285571392848309e-02,9.193185236568236773e-02,9.193185236568238161e-02
9.147286821705427617e-02,9.042096575997914110e-02,9.042096575997918273e-02
9.152288072018005538e-02,8.895670380075025585e-02,8.895670380075025585e-02
9.157289322330583459e-02,8.753718759032072527e-02,8.753718759032073915e-02
9.162290572643161379e-02,8.616063138057117321e-02,8.616063138057118709e-02
9.167291822955739300e-02,8.482533718431049807e-02,8.482533718431048420e-02
9.172293073268317221e-02,8.352968973819049903e-02,8.352968973819048515e-02
9.177294323580896529e-02,8.227215179200103590e-02,8.227215179200103590e-02
9.182295573893474450e-02,8.105125970114156198e-02,8.105125970114156198e-02
9.187296824206052370e-02,7.986561930076414850e-02,7.986561930076413462e-02
9.192298074518630291e-02,7.871390204180080119e-02,7.871390204180078731e-02
9.197299324831208212e-02,7.759484137051841923e-02,7.759484137051844699e-02
9.202300575143786132e-02,7.650722933466645725e-02,7.650722933466647113e-02
9.207301825456365441e-02,7.544991340054101048e-02,7.544991340054103823e-02
9.212303075768943361e-02,7.442179346646644877e-02,7.442179346646643490e-02
9.217304326081521282e-02,7.342181905926244145e-02,7.342181905926242758e-02
9.222305576394099202e-02,7.244898670127893070e-02,7.244898670127895846e-02
9.227306826706677123e-02,7.150233743648035101e-02,7.150233743648033713e-02
9.232308077019255044e-02,7.058095450490743661e-02,7.058095450490745049e-02
9.237309327331834352e-02,6.968396115563467441e-02,6.968396115563466053e-02
9.242310577644412273e-02,6.881051858904592422e-02,6.881051858904593810e-02
9.247311827956990193e-02,6.795982401991333688e-02,6.795982401991335076e-02
9.252313078269568114e-02,6.713110885339144962e-02,6.713110885339146350e-02
9.257314328582146035e-02,6.632363696658208352e-02,6.632363696658206964e-02
9.262315578894723955e-02,6.553670308885388429e-02,6.553670308885387041e-02
9.267316829207301876e-02,6.476963127459467451e-02,6.476963127459467451e-02
9.272318079519881184e-02,6.402177346249407486e-02,6.402177346249408874e-02
9.277319329832459105e-02,6.329250811588518766e-02,6.329250811588521541e-02
9.282320580145037026e-02,6.258123893904776747e-02,6.258123893904778134e-02
9.287321830457614946e-02,6.188739366472494063e-02,6.188739366472495451e-02
9.292323080770192867e-02,6.121042290843130979e-02,6.121042290843130979e-02
9.297324331082770787e-02,6.054979908543772771e-02,6.054979908543773465e-02
9.302325581395350096e-02,5.990501538658547787e-02,5.990501538658549174e-02
9.307326831707928017e-02,5.927558480935817692e-02,5.927558480935817692e-02
9.312328082020505937e-02,5.866103924085868532e-02,5.866103924085865756e-02
9.317329332333083858e-02,5.806092858958135372e-02,5.806092858958133984e-02
9.322330582645661778e-02,5.747481996305860846e-02,5.747481996305859459e-02
9.327331832958239699e-02,5.690229688866868529e-02,5.690229688866869917e-02
9.332333083270819007e-02,5.634295857505613320e-02,5.634295857505613320e-02
9.337334333583396928e-02,5.579641921178517955e-02,5.579641921178518649e-02
9.342335583895974849e-02,5.526230730501190819e-02,5.526230730501190125e-02
9.347336834208552769e-02,5.474026504707461133e-02,5.474026504707461133e-02
9.352338084521130690e-02,5.422994771808005432e-02,5.422994771808006820e-02
9.357339334833708611e-02,5.373102311763137962e-02,5.373102311763139349e-02
9.362340585146287919e-02,5.324317102501370524e-02,5.324317102501370524e-02
9.367341835458865840e-02,5.276608268621586773e-02,5.276608268621585385e-02
9.372343085771443760e-02,5.229946032629477493e-02,5.229946032629480268e-02
9.377344336084021681e-02,5.184301668567120602e-02,5.184301668567121990e-02
9.382345586396599602e-02,5.139647457903009919e-02,5.139647457903008532e-02
9.387346836709177522e-02,5.095956647558968350e-02,5.095956647558968350e-02
9.392348087021756831e-02,5.053203409956799619e-02,5.053203409956799619e-02
9.397349337334334751e-02,5.011362804975053736e-02,5.011362804975053042e-02
9.402350587646912672e-02,4.970410743713187668e-02,4.970410743713188362e-02
9.407351837959490592e-02,4.930323953966203598e-02,4.930323953966202905e-02
9.412353088272068513e-02,4.891079947318518334e-02,4.891079947318518334e-02
9.417354338584646434e-02,4.852656987771458014e-02,4.852656987771459401e-02
9.422355588897224354e-02,4.815034061823640632e-02,4.815034061823641326e-02
9.427356839209803663e-02,4.778190849928197481e-02,4.778190849928196787e-02
9.432358089522381583e-02,4.742107699255541237e-02,4.742107699255539155e-02
9.437359339834959504e-02,4.706765597693984143e-02,4.706765597693983449e-02
9.442360590147537425e-02,4.672146149024472561e-02,4.672146149024473255e-02
9.447361840460115345e-02,4.638231549210187349e-02,4.638231549210188043e-02
9.452363090772693266e-02,4.605004563743680251e-02,4.605004563743678864e-02
9.457364341085272574e-02,4.572448505998395751e-02,4.572448505998395751e-02
9.462365591397850495e-02,4.540547216534756431e-02,4.540547216534757125e-02
9.467366841710428416e-02,4.509285043312397101e-02,4.509285043312396407e-02
9.472368092023006336e-02,4.478646822764337926e-02,4.478646822764339314e-02
9.477369342335584257e-02,4.448617861690112862e-02,4.448617861690112862e-02
9.482370592648162178e-02,4.419183919928169196e-02,4.419183919928168502e-02
9.487371842960741486e-02,4.390331193769324986e-02,4.390331193769324986e-02
9.492373093273319407e-02,4.362046300075512334e-02,4.362046300075509558e-02
9.497374343585897327e-02,4.334316261069703913e-02,4.334316261069704607e-02
9.502375593898475248e-02,4.307128489765151697e-02,4.307128489765153778e-02
9.507376844211053168e-02,4.280470776003371391e-02,4.280470776003370698e-02
9.512378094523631089e-02,4.254331273072035208e-02,4.254331273072035902e-02
9.517379344836210397e-02,4.228698484875505897e-02,4.228698484875505897e-02
9.522380595148788318e-02,4.203561253632221578e-02,4.203561253632221578e-02
9.527381845461366239e-02,4.178908748074448148e-02,4.178908748074448842e-02
9.532383095773944159e-02,4.154730452126822321e-02,4.154730452126822321e-02
9.537384346086522080e-02,4.131016154042327360e-02,4.131016154042326666e-02
9.542385596399100001e-02,4.107755935973881473e-02,4.107755935973880779e-02
9.547386846711679309e-02,4.084940163962649112e-02,4.084940163962648418e-02
9.552388097024257230e-02,4.062559478323457540e-02,4.062559478323458928e-02
9.557389347336835150e-02,4.040604784409927014e-02,4.040604784409925626e-02
9.562390597649413071e-02,4.019067243741911849e-02,4.019067243741910461e-02
9.567391847961990992e-02,3.997938265479718256e-02,3.997938265479716868e-02
9.572393098274568912e-02,3.977209498229004880e-02,3.977209498229005574e-02
9.577394348587148221e-02,3.956872822162392500e-02,3.956872822162393194e-02
9.582395598899726141e-02,3.936920341443729543e-02,3.936920341443730237e-02
9.587396849212304062e-02,3.917344376941502004e-02,3.917344376941502004e-02
9.592398099524881983e-02,3.898137459219438300e-02,3.898137459219438994e-02
9.597399349837459903e-02,3.879292321791899534e-02,3.879292321791898840e-02
9.602400600150037824e-02,3.860801894632967524e-02,3.860801894632966136e-02
9.607401850462615744e-02,3.842659297928112394e-02,3.842659297928112394e-02
9.612403100775195053e-02,3.824857836058511568e-02,3.824857836058511568e-02
9.617404351087772973e-02,3.807390991807867164e-02,3.807390991807865777e-02
9.622405601400350894e-02,3.790252420782700554e-02,3.790252420782701248e-02
9.627406851712928815e-02,3.773435946036738514e-02,3.773435946036737820e-02
9.632408102025506735e-02,3.756935552891467467e-02,3.756935552891468161e-02
9.637409352338084656e-02,3.740745383944325819e-02,3.740745383944327207e-02
9.642410602650663964e-02,3.724859734256916882e-02,3.724859734256916188e-02
9.647411852963241885e-02,3.709273046716016209e-02,3.709273046716016209e-02
9.652413103275819806e-02,3.693979907560096532e-02,3.693979907560096532e-02
9.657414353588397726e-02,3.678975042064911577e-02,3.678975042064910883e-02
9.662415603900975647e-02,3.664253310381459378e-02,3.664253310381460765e-02
9.667416854213553568e-02,3.649809703520482534e-02,3.649809703520483228e-02
9.672418104526132876e-02,3.635639339477369364e-02,3.635639339477370058e-02
9.677419354838710797e-02,3.621737459492185840e-02,3.621737459492187228e-02
9.682420605151288717e-02,3.608099424439216441e-02,3.608099424439216441e-02
9.687421855463866638e-02,3.594720711341060915e-02,3.594720711341060221e-02
9.692423105776444558e-02,3.581596910002464440e-02,3.581596910002465134e-02
9.697424356089022479e-02,3.568723719758992025e-02,3.568723719758992025e-02
9.702425606401601788e-02,3.556096946336364389e-02,3.556096946336363002e-02
9.707426856714179708e-02,3.543712498816001255e-02,3.543712498816001255e-02
9.712428107026757629e-02,3.531566386702776617e-02,3.531566386702775229e-02
9.717429357339335549e-02,3.519654717091014878e-02,3.519654717091012797e-02
9.722430607651913470e-02,3.507973691925084930e-02,3.507973691925084930e-02
9.727431857964491391e-02,3.496519605350920795e-02,3.496519605350920795e-02
9.732433108277070699e-02,3.485288841155027850e-02,3.485288841155027850e-02
9.737434358589648620e-02,3.474277870287913877e-02,3.474277870287913877e-02
9.742435608902226540e-02,3.463483248468432474e-02,3.463483248468431780e-02
9.747436859214804461e-02,3.452901613866245917e-02,3.452901613866245917e-02
9.752438109527382382e-02,3.442529684859743644e-02,3.442529684859744338e-02
9.757439359839960302e-02,3.432364257865948981e-02,3.432364257865948287e-02
9.762440610152538223e-02,3.422402205240701600e-02,3.422402205240702294e-02
9.767441860465117531e-02,3.412640473245732303e-02,3.412640473245733691e-02
9.772443110777695452e-02,3.403076080080670585e-02,3.403076080080670585e-02
9.777444361090273373e-02,3.393706113977518896e-02,3.393706113977518896e-02
9.782445611402851293e-02,3.384527731355263525e-02,3.384527731355264218e-02
9.787446861715429214e-02,3.375538155032654225e-02,3.375538155032653531e-02
9.792448112028007134e-02,3.366734672496868308e-02,3.366734672496867614e-02
9.797449362340586443e-02,3.358114634226265494e-02,3.358114634226265494e-02
9.802450612653164363e-02,3.349675452065136588e-02,3.349675452065135201e-02
9.807451862965742284e-02,3.341414597648762613e-02,3.341414597648764695e-02
9.812453113278320205e-02,3.333329600877056598e-02,3.333329600877056598e-02
9.817454363590898125e-02,3.325418048434835433e-02,3.325418048434836127e-02
9.822455613903476046e-02,3.317677582357470706e-02,3.317677582357470706e-02
9.827456864216055354e-02,3.310105898640063049e-02,3.310105898640062355e-02
9.832458114528633275e-02,3.302700745888727946e-02,3.302700745888727252e-02
9.837459364841211196e-02,3.295459924012598268e-02,3.295459924012597575e-02
9.842460615153789116e-02,3.288381282955187002e-02,3.288381282955187696e-02
9.847461865466367037e-02,3.281462721463618282e-02,3.281462721463617588e-02
9.852463115778944958e-02,3.274702185894583228e-02,3.274702185894582535e-02
9.857464366091524266e-02,3.268097669055713972e-02,3.268097669055713278e-02
9.862465616404102187e-02,3.261647209081291326e-02,3.261647209081292020e-02
9.867466866716680107e-02,3.255348888340959396e-02,3.255348888340960090e-02
9.872468117029258028e-02,3.249200832380607501e-02,3.249200832380606807e-02
9.877469367341835949e-02,3.243201208894044146e-02,3.243201208894044146e-02
9.882470617654413869e-02,3.237348226724733741e-02,3.237348226724733741e-02
9.887471867966993178e-02,3.231640134896480998e-02,3.231640134896482386e-02
9.892473118279571098e-02,3.226075221672052018e-02,3.226075221672052018e-02
9.897474368592149019e-02,3.220651813638927136e-02,3.220651813638927136e-02
9.902475618904726939e-02,3.215368274821431283e-02,3.215368274821430589e-02
9.907476869217304860e-02,3.210223005817963021e-02,3.210223005817963021e-02
9.912478119529882781e-02,3.205214442963071758e-02,3.205214442963072452e-02
9.917479369842460701e-02,3.200341057513102910e-02,3.200341057513102910e-02
9.922480620155040010e-02,3.195601354855027998e-02,3.195601354855027304e-02
9.927481870467617930e-02,3.190993873737451442e-02,3.190993873737450748e-02
9.932483120780195851e-02,3.186517185523312506e-02,3.186517185523313200e-02
9.937484371092773772e-02,3.182169893463410865e-02,3.182169893463409477e-02
9.942485621405351692e-02,3.177950631990250629e-02,3.177950631990251323e-02
9.947486871717929613e-02,3.173858066031509662e-02,3.173858066031509662e-02
9.952488122030508921e-02,3.169890890342490913e-02,3.169890890342491607e-02
9.957489372343086842e-02,3.166047828857091601e-02,3.166047828857092294e-02
9.962490622655664763e-02,3.162327634056531778e-02,3.162327634056532472e-02
9.967491872968242683e-02,3.158729086355449578e-02,3.158729086355448884e-02
9.972493123280820604e-02,3.155250993504831597e-02,3.155250993504832291e-02
9.977494373593398524e-02,3.151892190011144901e-02,3.151892190011144901e-02
9.982495623905977833e-02,3.148651536571346610e-02,3.148651536571345916e-02
9.987496874218555754e-02,3.145527919523113947e-02,3.145527919523112559e-02
9.992498124531133674e-02,3.142520250309980417e-02,3.142520250309980417e-02
9.997499374843711595e-02,3.139627464960866032e-02,3.139627464960866032e-02
1.000250062515628952e-01,3.136848523583576909e-02,3.136848523583576909e-02
1.000750187546886744e-01,3.134182409872057068e-02,3.134182409872057762e-02
1.001250312578144674e-01,3.131628130626341183e-02,3.131628130626341877e-02
1.001750437609402467e-01,3.129184715285829310e-02,3.129184715285830004e-02
1.002250562640660259e-01,3.126851215474639456e-02,3.126851215474638762e-02
1.002750687671918051e-01,3.124626704559081702e-02,3.124626704559081355e-02
1.003250812703175843e-01,3.122510277216882305e-02,3.122510277216882651e-02
1.003750937734433635e-01,3.120501049017658166e-02,3.120501049017658166e-02
1.004251062765691566e-01,3.118598156014559114e-02,3.118598156014560502e-02
1.004751187796949358e-01,3.116800754346459729e-02,3.116800754346459035e-02
1.005251312828207150e-01,3.115108019850752405e-02,3.115108019850752752e-02
1.005751437859464942e-01,3.113519147686077265e-02,3.113519147686077612e-02
1.006251562890722734e-01,3.112033351964981279e-02,3.112033351964980585e-02
1.006751687921980526e-01,3.110649865396094421e-02,3.110649865396095115e-02
1.007251812953238457e-01,3.109367938935620260e-02,3.109367938935620954e-02
1.007751937984496249e-01,3.108186841447774587e-02,3.108186841447775281e-02
1.008252063015754041e-01,3.107105859374114515e-02,3.107105859374113127e-02
1.008752188047011833e-01,3.106124296411280628e-02,3.106124296411279587e-02
1.009252313078269625e-01,3.105241473197061647e-02,3.105241473197061994e-02
1.009752438109527417e-01,3.104456727004614031e-02,3.104456727004612990e-02
1.010252563140785209e-01,3.103769411444430235e-02,3.103769411444431275e-02
1.010752688172043140e-01,3.103178896173943574e-02,3.103178896173943227e-02
1.011252813203300932e-01,3.102684566614605927e-02,3.102684566614606967e-02
1.011752938234558724e-01,3.102285823676145457e-02,3.102285823676145110e-02
1.012253063265816516e-01,3.101982083487933237e-02,3.101982083487933584e-02
1.012753188297074308e-01,3.101772777137090653e-02,3.101772777137089612e-02
1.013253313328332100e-01,3.101657350413272729e-02,3.101657350413273076e-02
1.013753438359590031e-01,3.101635263560051023e-02,3.101635263560051717e-02
1.014253563390847823e-01,3.101705991032473880e-02,3.101705991032474574e-02
1.014753688422105615e-01,3.101869021260797096e-02,3.101869021260796402e-02
1.015253813453363407e-01,3.102123856420317682e-02,3.102123856420318029e-02
1.015753938484621199e-01,3.102470012206823974e-02,3.102470012206823974e-02
1.016254063515878991e-01,3.102907017617945531e-02,3.102907017617945878e-02
1.016754188547136922e-01,3.103434414739917463e-02,3.103434414739918157e-02
1.017254313578394714e-01,3.104051758539715100e-02,3.104051758539715794e-02
1.017754438609652506e-01,3.104758616662500748e-02,3.104758616662501441e-02
1.018254563640910298e-01,3.105554569234226375e-02,3.105554569234226028e-02
1.018754688672168091e-01,3.106439208669031088e-02,3.106439208669030741e-02
1.019254813703425883e-01,3.107412139481808416e-02,3.107412139481808416e-02
1.019754938734683813e-01,3.108472978105199583e-02,3.108472978105199930e-02
1.020255063765941606e-01,3.109621352711435666e-02,3.109621352711436706e-02
1.020755188797199398e-01,3.110856903038580062e-02,3.110856903038579369e-02
1.021255313828457190e-01,3.112179280221167785e-02,3.112179280221167091e-02
1.021755438859714982e-01,3.113588146625222847e-02,3.113588146625223194e-02
1.022255563890972774e-01,3.115083175687321723e-02,3.115083175687320682e-02
1.022755688922230705e-01,3.116664051757845819e-02,3.116664051757846859e-02
1.023255813953488497e-01,3.118330469948171063e-02,3.118330469948172104e-02
1.023755938984746289e-01,3.120082135981751617e-02,3.120082135981751270e-02
1.024256064016004081e-01,3.121918766048993252e-02,3.121918766048993599e-02
1.024756189047261873e-01,3.123840086665823079e-02,3.123840086665822732e-02
1.025256314078519665e-01,3.125845834535917467e-02,3.125845834535918161e-02
1.025756439109777457e-01,3.127935756416361929e-02,3.127935756416361929e-02
1.026256564141035388e-01,3.130109608986872405e-02,3.130109608986872405e-02
1.026756689172293180e-01,3.132367158722278166e-02,3.132367158722278166e-02
1.027256814203550972e-01,3.134708181768405821e-02,3.134708181768405821e-02
1.027756939234808764e-01,3.137132463821038636e-02,3.137132463821038636e-02
1.028257064266066556e-01,3.139639800008124648e-02,3.139639800008124648e-02
1.028757189297324348e-01,3.142229994774979607e-02,3.142229994774980301e-02
1.029257314328582279e-01,3.144902861772570085e-02,3.144902861772569391e-02
1.029757439359840071e-01,3.147658223748583256e-02,3.147658223748582562e-02
1.030257564391097863e-01,3.150495912441535207e-02,3.150495912441535207e-02
1.030757689422355655e-01,3.153415768477547260e-02,3.153415768477546566e-02
1.031257814453613447e-01,3.156417641269862462e-02,3.156417641269863156e-02
1.031757939484871239e-01,3.159501388921166776e-02,3.159501388921167470e-02
1.032258064516129170e-01,3.162666878128336800e-02,3.162666878128336106e-02
1.032758189547386962e-01,3.165913984089907540e-02,3.165913984089907540e-02
1.033258314578644754e-01,3.169242590415984051e-02,3.169242590415984745e-02
1.033758439609902546e-01,3.172652589040585863e-02,3.172652589040585863e-02
1.034258564641160338e-01,3.176143880136418629e-02,3.176143880136418629e-02
1.034758689672418130e-01,3.179716372031977933e-02,3.179716372031977933e-02
1.035258814703676061e-01,3.183369981130973470e-02,3.183369981130972776e-02
1.035758939734933853e-01,3.187104631833984070e-02,3.187104631833984070e-02
1.036259064766191645e-01,3.190920256462313753e-02,3.190920256462313753e-02
1.036759189797449437e-01,3.194816795184027280e-02,3.194816795184027280e-02
1.037259314828707230e-01,3.198794195942068069e-02,3.198794195942066682e-02
1.037759439859965022e-01,3.202852414384484148e-02,3.202852414384484842e-02
1.038259564891222952e-01,3.206991413796673324e-02,3.206991413796671936e-02
1.038759689922480745e-01,3.211211165035567777e-02,3.211211165035568471e-02
1.039259814953738537e-01,3.215511646465881584e-02,3.215511646465881584e-02
1.039759939984996329e-01,3.219892843898123497e-02,3.219892843898124191e-02
1.040260065016254121e-01,3.224354750528574814e-02,3.224354750528574814e-02
1.040760190047511913e-01,3.228897366881135211e-02,3.228897366881134517e-02
1.041260315078769705e-01,3.233520700750869975e-02,3.233520700750869975e-02
1.041760440110027636e-01,3.238224767149409239e-02,3.238224767149409239e-02
1.042260565141285428e-01,3.243009588252023651e-02,3.243009588252023651e-02
1.042760690172543220e-01,3.247875193346428518e-02,3.247875193346429212e-02
1.043260815203801012e-01,3.252821618783310192e-02,3.252821618783309499e-02
1.043760940235058804e-01,3.257848907928355409e-02,3.257848907928356103e-02
1.044261065266316596e-01,3.262957111116063236e-02,3.262957111116062542e-02
1.044761190297574527e-01,3.268146285604960760e-02,3.268146285604960066e-02
1.045261315328832319e-01,3.273416495534524351e-02,3.273416495534523657e-02
1.045761440360090111e-01,3.278767811883563643e-02,3.278767811883563643e-02
1.046261565391347903e-01,3.284200312430044649e-02,3.284200312430043955e-02
1.046761690422605695e-01,3.289714081712485222e-02,3.289714081712483834e-02
1.047261815453863487e-01,3.295309210992746624e-02,3.295309210992748011e-02
1.047761940485121418e-01,3.300985798220262835e-02,3.300985798220262835e-02
1.048262065516379210e-01,3.306743947997637517e-02,3.306743947997637517e-02
1.048762190547637002e-01,3.312583771547674555e-02,3.312583771547673861e-02
1.049262315578894794e-01,3.318505386681674940e-02,3.318505386681673552e-02
1.049762440610152586e-01,3.324508917769187361e-02,3.324508917769186667e-02
1.050262565641410378e-01,3.330594495708918967e-02,3.330594495708919661e-02
1.050762690672668309e-01,3.336762257901093598e-02,3.336762257901094292e-02
1.051262815703926101e-01,3.343012348220926466e-02,3.343012348220926466e-02
1.051762940735183893e-01,3.349344916993485244e-02,3.349344916993485244e-02
1.052263065766441685e-01,3.355760120969648874e-02,3.355760120969648180e-02
1.052763190797699477e-01,3.362258123303408369e-02,3.362258123303409063e-02
1.053263315828957269e-01,3.368839093530281298e-02,3.368839093530281298e-02
1.053763440860215200e-01,3.375503207546881601e-02,3.375503207546881601e-02
1.054263565891472992e-01,3.382250647591731468e-02,3.382250647591732162e-02
1.054763690922730784e-01,3.389081602227159151e-02,3.389081602227158457e-02
1.055263815953988576e-01,3.395996266322340307e-02,3.395996266322342388e-02
1.055763940985246369e-01,3.402994841037422502e-02,3.402994841037422502e-02
1.056264066016504161e-01,3.410077533808795330e-02,3.410077533808795330e-02
1.056764191047762091e-01,3.417244558335404137e-02,3.417244558335405524e-02
1.057264316079019884e-01,3.424496134566155925e-02,3.424496134566155925e-02
1.057764441110277676e-01,3.431832488688334876e-02,3.431832488688334182e-02
1.058264566141535468e-01,3.439253853117133636e-02,3.439253853117133636e-02
1.058764691172793260e-01,3.446760466486107483e-02,3.446760466486107483e-02
1.059264816204051052e-01,3.454352573638752588e-02,3.454352573638752588e-02
1.059764941235308844e-01,3.462030425621024504e-02,3.462030425621025892e-02
1.060265066266566775e-01,3.469794279674817683e-02,3.469794279674817683e-02
1.060765191297824567e-01,3.477644399232515671e-02,3.477644399232515671e-02
1.061265316329082359e-01,3.485581053912431559e-02,3.485581053912430866e-02
1.061765441360340151e-01,3.493604519515220580e-02,3.493604519515220580e-02
1.062265566391597943e-01,3.501715078021245403e-02,3.501715078021244709e-02
1.062765691422855735e-01,3.509913017588891376e-02,3.509913017588891376e-02
1.063265816454113666e-01,3.518198632553803246e-02,3.518198632553801858e-02
1.063765941485371458e-01,3.526572223429018382e-02,3.526572223429017688e-02
1.064266066516629250e-01,3.535034096905970147e-02,3.535034096905970841e-02
1.064766191547887042e-01,3.543584565856532087e-02,3.543584565856533475e-02
1.065266316579144834e-01,3.552223949335785863e-02,3.552223949335785863e-02
1.065766441610402626e-01,3.560952572585748127e-02,3.560952572585747433e-02
1.066266566641660557e-01,3.569770767039989051e-02,3.569770767039989051e-02
1.066766691672918349e-01,3.578678870329058542e-02,3.578678870329059236e-02
1.067266816704176141e-01,3.587677226286827697e-02,3.587677226286827004e-02
1.067766941735433933e-01,3.596766184957619905e-02,3.596766184957619211e-02
