E_eV,T_from_T22,T_from_S21
3.865966491622906120e-02,3.139836402421861909e-05,3.139836402421861231e-05
3.870967741935484041e-02,3.181696884381443510e-05,3.181696884381444865e-05
3.875968992248062656e-02,3.224198198903792801e-05,3.224198198903792801e-05
3.880970242560640576e-02,3.267351739000780075e-05,3.267351739000779398e-05
3.885971492873218497e-02,3.311169132969157478e-05,3.311169132969157478e-05
3.890972743185796417e-02,3.355662249997198160e-05,3.355662249997198838e-05
3.895973993498375032e-02,3.400843205923781708e-05,3.400843205923781030e-05
3.900975243810952953e-02,3.446724369154865742e-05,3.446724369154865742e-05
3.905976494123530873e-02,3.493318366742156883e-05,3.493318366742157561e-05
3.910977744436109488e-02,3.540638090628836255e-05,3.540638090628836932e-05
3.915978994748687408e-02,3.588696704067731414e-05,3.588696704067732769e-05
3.920980245061265329e-02,3.637507648217282532e-05,3.637507648217281855e-05
3.925981495373843944e-02,3.687084648920819374e-05,3.687084648920818696e-05
3.930982745686421864e-02,3.737441723674779482e-05,3.737441723674779482e-05
3.935983995998999785e-02,3.788593188792172879e-05,3.788593188792171524e-05
3.940985246311578399e-02,3.840553666767227255e-05,3.840553666767226578e-05
3.945986496624156320e-02,3.893338093847369883e-05,3.893338093847369206e-05
3.950987746936734241e-02,3.946961727819889694e-05,3.946961727819890372e-05
3.955988997249312855e-02,4.001440156019343592e-05,4.001440156019343592e-05
3.960990247561890776e-02,4.056789303563192070e-05,4.056789303563191392e-05
3.965991497874468696e-02,4.113025441823140382e-05,4.113025441823140382e-05
3.970992748187047311e-02,4.170165197139425020e-05,4.170165197139425698e-05
3.975993998499625232e-02,4.228225559786357276e-05,4.228225559786357276e-05
3.980995248812203152e-02,4.287223893196911154e-05,4.287223893196911154e-05
3.985996499124781767e-02,4.347177943455220363e-05,4.347177943455221040e-05
3.990997749437359687e-02,4.408105849065358466e-05,4.408105849065358466e-05
3.995998999749937608e-02,4.470026151006173593e-05,4.470026151006171561e-05
4.001000250062516223e-02,4.532957803080651406e-05,4.532957803080654117e-05
4.006001500375094143e-02,4.596920182570585331e-05,4.596920182570588041e-05
4.011002750687672064e-02,4.661933101206221079e-05,4.661933101206219723e-05
4.016004001000250678e-02,4.728016816461389496e-05,4.728016816461388141e-05
4.021005251312828599e-02,4.795192043185260477e-05,4.795192043185260477e-05
4.026006501625406520e-02,4.863479965582096626e-05,4.863479965582095948e-05
4.031007751937985134e-02,4.932902249550634086e-05,4.932902249550632731e-05
4.036009002250563055e-02,5.003481055395242374e-05,5.003481055395243729e-05
4.041010252563140975e-02,5.075239050921893328e-05,5.075239050921893328e-05
4.046011502875719590e-02,5.148199424932068161e-05,5.148199424932069516e-05
4.051012753188297510e-02,5.222385901127690982e-05,5.222385901127690982e-05
4.056014003500875431e-02,5.297822752442296070e-05,5.297822752442295392e-05
4.061015253813453352e-02,5.374534815812348026e-05,5.374534815812348704e-05
4.066016504126031966e-02,5.452547507404593627e-05,5.452547507404592950e-05
4.071017754438609887e-02,5.531886838314896605e-05,5.531886838314898638e-05
4.076019004751187808e-02,5.612579430755847712e-05,5.612579430755848390e-05
4.081020255063766422e-02,5.694652534749488314e-05,5.694652534749486958e-05
4.086021505376344343e-02,5.778134045343805272e-05,5.778134045343806627e-05
4.091022755688922263e-02,5.863052520371040961e-05,5.863052520371040283e-05
4.096024006001500878e-02,5.949437198767683701e-05,5.949437198767682346e-05
4.101025256314078798e-02,6.037318019475659001e-05,6.037318019475660356e-05
4.106026506626656719e-02,6.126725640946315520e-05,6.126725640946315520e-05
4.111027756939235334e-02,6.217691461268525237e-05,6.217691461268523882e-05
4.116029007251813254e-02,6.310247638943626092e-05,6.310247638943623381e-05
4.121030257564391175e-02,6.404427114330787810e-05,6.404427114330787810e-05
4.126031507876969789e-02,6.500263631788030306e-05,6.500263631788028951e-05
4.131032758189547710e-02,6.597791762532630557e-05,6.597791762532629202e-05
4.136034008502125631e-02,6.697046928250154811e-05,6.697046928250156167e-05
4.141035258814704245e-02,6.798065425477303509e-05,6.798065425477302153e-05
4.146036509127282166e-02,6.900884450788994328e-05,6.900884450788995683e-05
4.151037759439860086e-02,7.005542126819433880e-05,7.005542126819436590e-05
4.156039009752438701e-02,7.112077529148000551e-05,7.112077529147999195e-05
4.161040260065016622e-02,7.220530714083125924e-05,7.220530714083128634e-05
4.166041510377594542e-02,7.330942747378206537e-05,7.330942747378206537e-05
4.171042760690173157e-02,7.443355733914713422e-05,7.443355733914716133e-05
4.176044011002751077e-02,7.557812848389419225e-05,7.557812848389423291e-05
4.181045261315328998e-02,7.674358367045138742e-05,7.674358367045136032e-05
4.186046511627907613e-02,7.793037700484077861e-05,7.793037700484075150e-05
4.191047761940485533e-02,7.913897427606668368e-05,7.913897427606667013e-05
4.196049012253063454e-02,8.036985330719382777e-05,8.036985330719384132e-05
4.201050262565642068e-02,8.162350431857175420e-05,8.162350431857175420e-05
4.206051512878219989e-02,8.290043030368573194e-05,8.290043030368573194e-05
4.211052763190797910e-02,8.420114741812836608e-05,8.420114741812837963e-05
4.216054013503375830e-02,8.552618538221674644e-05,8.552618538221673289e-05
4.221055263815954445e-02,8.687608789779990522e-05,8.687608789779989167e-05
4.226056514128532365e-02,8.825141307981558493e-05,8.825141307981561203e-05
4.231057764441110286e-02,8.965273390320184325e-05,8.965273390320188391e-05
4.236059014753688901e-02,9.108063866577910514e-05,9.108063866577910514e-05
4.241060265066266821e-02,9.253573146774521428e-05,9.253573146774524139e-05
4.246061515378844742e-02,9.401863270847425646e-05,9.401863270847425646e-05
4.251062765691423356e-02,9.552997960131701495e-05,9.552997960131701495e-05
4.256064016004001277e-02,9.707042670714973451e-05,9.707042670714976162e-05
4.261065266316579198e-02,9.864064648745183303e-05,9.864064648745184659e-05
4.266066516629157812e-02,1.002413298777159954e-04,1.002413298777159547e-04
4.271067766941735733e-02,1.018731868820458680e-04,1.018731868820458409e-04
4.276069017254313653e-02,1.035369471898359703e-04,1.035369471898359839e-04
4.281070267566892268e-02,1.052333608154565331e-04,1.052333608154565331e-04
4.286071517879470189e-02,1.069631987619305515e-04,1.069631987619305109e-04
4.291072768192048109e-02,1.087272537096162543e-04,1.087272537096162678e-04
4.296074018504626724e-02,1.105263407309747581e-04,1.105263407309747716e-04
4.301075268817204644e-02,1.123612980325476601e-04,1.123612980325476736e-04
4.306076519129782565e-02,1.142329877253086206e-04,1.142329877253085799e-04
4.311077769442361179e-02,1.161422966246507455e-04,1.161422966246507455e-04
4.316079019754939100e-02,1.180901370812802625e-04,1.180901370812802761e-04
4.321080270067517021e-02,1.200774478443897964e-04,1.200774478443897828e-04
4.326081520380095635e-02,1.221051949585393135e-04,1.221051949585393135e-04
4.331082770692673556e-02,1.241743726957364761e-04,1.241743726957364761e-04
4.336084021005251476e-02,1.262860045242944896e-04,1.262860045242944625e-04
4.341085271317830091e-02,1.284411441161170968e-04,1.284411441161170968e-04
4.346086521630408012e-02,1.306408763941488036e-04,1.306408763941487765e-04
4.351087771942985932e-02,1.328863186218131795e-04,1.328863186218132066e-04
4.356089022255564547e-02,1.351786215363510177e-04,1.351786215363510449e-04
4.361090272568142467e-02,1.375189705280848395e-04,1.375189705280848666e-04
4.366091522880720388e-02,1.399085868677205470e-04,1.399085868677205470e-04
4.371092773193299003e-02,1.423487289839184093e-04,1.423487289839184093e-04
4.376094023505876923e-02,1.448406937934754179e-04,1.448406937934753637e-04
4.381095273818454844e-02,1.473858180865977451e-04,1.473858180865977451e-04
4.386096524131032764e-02,1.499854799698540578e-04,1.499854799698540850e-04
4.391097774443611379e-02,1.526411003695486279e-04,1.526411003695486550e-04
4.396099024756189300e-02,1.553541445984007617e-04,1.553541445984007346e-04
4.401100275068767220e-02,1.581261239885663455e-04,1.581261239885663455e-04
4.406101525381345835e-02,1.609585975942088448e-04,1.609585975942089261e-04
4.411102775693923755e-02,1.638531739669872914e-04,1.638531739669872643e-04
4.416104026006501676e-02,1.668115130080311827e-04,1.668115130080311827e-04
4.421105276319080291e-02,1.698353279001611413e-04,1.698353279001611413e-04
4.426106526631658211e-02,1.729263871243019929e-04,1.729263871243020200e-04
4.431107776944236132e-02,1.760865165643058102e-04,1.760865165643057831e-04
4.436109027256814746e-02,1.793176017045652057e-04,1.793176017045651786e-04
4.441110277569392667e-02,1.826215899251226933e-04,1.826215899251226662e-04
4.446111527881970588e-02,1.860004928991804769e-04,1.860004928991805041e-04
4.451112778194549202e-02,1.894563890982423786e-04,1.894563890982423244e-04
4.456114028507127123e-02,1.929914264103872745e-04,1.929914264103872745e-04
4.461115278819705043e-02,1.966078248775243416e-04,1.966078248775242874e-04
4.466116529132283658e-02,2.003078795577689761e-04,2.003078795577689761e-04
4.471117779444861579e-02,2.040939635195051745e-04,2.040939635195051745e-04
4.476119029757439499e-02,2.079685309740147818e-04,2.079685309740148360e-04
4.481120280070018114e-02,2.119341205540241412e-04,2.119341205540241412e-04
4.486121530382596034e-02,2.159933587459016006e-04,2.159933587459016277e-04
4.491122780695173955e-02,2.201489634837513120e-04,2.201489634837513120e-04
4.496124031007752569e-02,2.244037479141092520e-04,2.244037479141091707e-04
4.501125281320330490e-02,2.287606243404891103e-04,2.287606243404891916e-04
4.506126531632908411e-02,2.332226083576087255e-04,2.332226083576086984e-04
4.511127781945487025e-02,2.377928231856826129e-04,2.377928231856826129e-04
4.516129032258064946e-02,2.424745042158827875e-04,2.424745042158828418e-04
4.521130282570642867e-02,2.472710037786816028e-04,2.472710037786816570e-04
4.526131532883221481e-02,2.521857961475962935e-04,2.521857961475962935e-04
4.531132783195799402e-02,2.572224827915908698e-04,2.572224827915908698e-04
4.536134033508377322e-02,2.623847978902695346e-04,2.623847978902695889e-04
4.541135283820955937e-02,2.676766141268882896e-04,2.676766141268882896e-04
4.546136534133533857e-02,2.731019487751700685e-04,2.731019487751701227e-04
4.551137784446111778e-02,2.786649700969956543e-04,2.786649700969955458e-04
4.556139034758689699e-02,2.843700040690405584e-04,2.843700040690405584e-04
4.561140285071268313e-02,2.902215414578067170e-04,2.902215414578066628e-04
4.566141535383846234e-02,2.962242452635910545e-04,2.962242452635910003e-04
4.571142785696424155e-02,3.023829585554282484e-04,3.023829585554281942e-04
4.576144036009002769e-02,3.087027127205245794e-04,3.087027127205245794e-04
4.581145286321580690e-02,3.151887361531788799e-04,3.151887361531789341e-04
4.586146536634158610e-02,3.218464634101077400e-04,3.218464634101076316e-04
4.591147786946737225e-02,3.286815448606663975e-04,3.286815448606663975e-04
4.596149037259315145e-02,3.356998568626873704e-04,3.356998568626873704e-04
4.601150287571893066e-02,3.429075124966814202e-04,3.429075124966814744e-04
4.606151537884471681e-02,3.503108728934007884e-04,3.503108728934006258e-04
4.611152788197049601e-02,3.579165591923831060e-04,3.579165591923831602e-04
4.616154038509627522e-02,3.657314651716807958e-04,3.657314651716809042e-04
4.621155288822206136e-02,3.737627705918827067e-04,3.737627705918826525e-04
4.626156539134784057e-02,3.820179553007125163e-04,3.820179553007124079e-04
4.631157789447361978e-02,3.905048141478567841e-04,3.905048141478567841e-04
4.636159039759940592e-02,3.992314727632490672e-04,3.992314727632490672e-04
4.641160290072518513e-02,4.082064042561860226e-04,4.082064042561859142e-04
4.646161540385096433e-02,4.174384468967107286e-04,4.174384468967108370e-04
4.651162790697675048e-02,4.269368228455460877e-04,4.269368228455460877e-04
4.656164041010252969e-02,4.367111580037543405e-04,4.367111580037543405e-04
4.661165291322830889e-02,4.467715030589167300e-04,4.467715030589167300e-04
4.666166541635409504e-02,4.571283558103768265e-04,4.571283558103767723e-04
4.671167791947987424e-02,4.677926848627189682e-04,4.677926848627189682e-04
4.676169042260565345e-02,4.787759547836221421e-04,4.787759547836220337e-04
4.681170292573143960e-02,4.900901528297494985e-04,4.900901528297492817e-04
4.686171542885721880e-02,5.017478173528414206e-04,5.017478173528412038e-04
4.691172793198299801e-02,5.137620680070475489e-04,5.137620680070476573e-04
4.696174043510878415e-02,5.261466378885635989e-04,5.261466378885637073e-04
4.701175293823456336e-02,5.389159077492874667e-04,5.389159077492875751e-04
4.706176544136034257e-02,5.520849424380427483e-04,5.520849424380427483e-04
4.711177794448612177e-02,5.656695297358068503e-04,5.656695297358068503e-04
4.716179044761190792e-02,5.796862217653007228e-04,5.796862217653006143e-04
4.721180295073768712e-02,5.941523791708936027e-04,5.941523791708934943e-04
4.726181545386346633e-02,6.090862182814258145e-04,6.090862182814257061e-04
4.731182795698925247e-02,6.245068614872374907e-04,6.245068614872375991e-04
4.736184046011503168e-02,6.404343910827673542e-04,6.404343910827673542e-04
4.741185296324081089e-02,6.568899068485123177e-04,6.568899068485124261e-04
4.746186546636659703e-02,6.738955876706198339e-04,6.738955876706199423e-04
4.751187796949237624e-02,6.914747575230955484e-04,6.914747575230957653e-04
4.756189047261815545e-02,7.096519561676224545e-04,7.096519561676225630e-04
4.761190297574394159e-02,7.284530149583165947e-04,7.284530149583164863e-04
4.766191547886972080e-02,7.479051381750178576e-04,7.479051381750177491e-04
4.771192798199550000e-02,7.680369903484002281e-04,7.680369903484000112e-04
4.776194048512128615e-02,7.888787900842481526e-04,7.888787900842481526e-04
4.781195298824706535e-02,8.104624109429276564e-04,8.104624109429274395e-04
4.786196549137284456e-02,8.328214899838422107e-04,8.328214899838423191e-04
4.791197799449863071e-02,8.559915446446444455e-04,8.559915446446445539e-04
4.796199049762440991e-02,8.800100986910728640e-04,8.800100986910729724e-04
4.801200300075018912e-02,9.049168180472026441e-04,9.049168180472025357e-04
4.806201550387597526e-02,9.307536573975330957e-04,9.307536573975333126e-04
4.811202800700175447e-02,9.575650185438702808e-04,9.575650185438707145e-04
4.816204051012753368e-02,9.853979216016323008e-04,9.853979216016323008e-04
4.821205301325331982e-02,1.014302190233334422e-03,1.014302190233334422e-03
4.826206551637909903e-02,1.044330652244585380e-03,1.044330652244585163e-03
4.831207801950487823e-02,1.075539357008968100e-03,1.075539357008968100e-03
4.836209052263066438e-02,1.107987811347913715e-03,1.107987811347913281e-03
4.841210302575644359e-02,1.141739235669245959e-03,1.141739235669246176e-03
4.846211552888222279e-02,1.176860842368794569e-03,1.176860842368794352e-03
4.851212803200800894e-02,1.213424138724382298e-03,1.213424138724381865e-03
4.856214053513378814e-02,1.251505256764893831e-03,1.251505256764893831e-03
4.861215303825956735e-02,1.291185312883192694e-03,1.291185312883192694e-03
4.866216554138535350e-02,1.332550800284587351e-03,1.332550800284586917e-03
4.871217804451113270e-02,1.375694017727008885e-03,1.375694017727008668e-03
4.876219054763691191e-02,1.420713538423532202e-03,1.420713538423532202e-03
4.881220305076269111e-02,1.467714723446172497e-03,1.467714723446172714e-03
4.886221555388847726e-02,1.516810284503123697e-03,1.516810284503123264e-03
4.891222805701425647e-02,1.568120901568256570e-03,1.568120901568256136e-03
4.896224056014003567e-02,1.621775901532837528e-03,1.621775901532837528e-03
4.901225306326582182e-02,1.677914004839017393e-03,1.677914004839017393e-03
4.906226556639160102e-02,1.736684147957490067e-03,1.736684147957489634e-03
4.911227806951738023e-02,1.798246390607058940e-03,1.798246390607058506e-03
4.916229057264316638e-02,1.862772917800749632e-03,1.862772917800750066e-03
4.921230307576894558e-02,1.930449148170464710e-03,1.930449148170465144e-03
4.926231557889472479e-02,2.001474961596794860e-03,2.001474961596795294e-03
4.931232808202051093e-02,2.076066060988086652e-03,2.076066060988085351e-03
4.936234058514629014e-02,2.154455485158312828e-03,2.154455485158312828e-03
4.941235308827206935e-02,2.236895292192257398e-03,2.236895292192257398e-03
4.946236559139785549e-02,2.323658435522928632e-03,2.323658435522927765e-03
4.951237809452363470e-02,2.415040858247629891e-03,2.415040858247629891e-03
4.956239059764941390e-02,2.511363835066546257e-03,2.511363835066546691e-03
4.961240310077520005e-02,2.612976595738525712e-03,2.612976595738524845e-03
4.966241560390097926e-02,2.720259269242064452e-03,2.720259269242064886e-03
4.971242810702675846e-02,2.833626194056084683e-03,2.833626194056084683e-03
4.976244061015254461e-02,2.953529647314330486e-03,2.953529647314331354e-03
4.981245311327832381e-02,3.080464054267868616e-03,3.080464054267869050e-03
4.986246561640410302e-02,3.214970749781141841e-03,3.214970749781142275e-03
4.991247811952988916e-02,3.357643375824681704e-03,3.357643375824680837e-03
4.996249062265566837e-02,3.509134013521169985e-03,3.509134013521169118e-03
5.001250312578144758e-02,3.670160165765183700e-03,3.670160165765185434e-03
5.006251562890723372e-02,3.841512727389507619e-03,3.841512727389509354e-03
5.011252813203301293e-02,4.024065105088596092e-03,4.024065105088596959e-03
5.016254063515879213e-02,4.218783679798579662e-03,4.218783679798578795e-03
5.021255313828457828e-02,4.426739841207643321e-03,4.426739841207643321e-03
5.026256564141035749e-02,4.649123869070717098e-03,4.649123869070718833e-03
5.031257814453613669e-02,4.887260990983283322e-03,4.887260990983283322e-03
5.036259064766192284e-02,5.142630013710608634e-03,5.142630013710608634e-03
5.041260315078770204e-02,5.416885008238045418e-03,5.416885008238044551e-03
5.046261565391348125e-02,5.711880631475048375e-03,5.711880631475047508e-03
5.051262815703926046e-02,6.029701795238956441e-03,6.029701795238958176e-03
5.056264066016504660e-02,6.372698552572904525e-03,6.372698552572905392e-03
5.061265316329082581e-02,6.743527271452834197e-03,6.743527271452835065e-03
5.066266566641660501e-02,7.145199418142058820e-03,7.145199418142060555e-03
5.071267816954239116e-02,7.581139592155341882e-03,7.581139592155342749e-03
5.076269067266817037e-02,8.055254862328891860e-03,8.055254862328891860e-03
5.081270317579394957e-02,8.572017976028172698e-03,8.572017976028169228e-03
5.086271567891973572e-02,9.136567687579314617e-03,9.136567687579312882e-03
5.091272818204551492e-02,9.754830327084232020e-03,9.754830327084233754e-03
5.096274068517129413e-02,1.043366787446333918e-02,1.043366787446333918e-02
5.101275318829708028e-02,1.118105930879532105e-02,1.118105930879531758e-02
5.106276569142285948e-02,1.200632399878776013e-02,1.200632399878776360e-02
5.111277819454863869e-02,1.292039856690023643e-02,1.292039856690023469e-02
5.116279069767442483e-02,1.393618225200975516e-02,1.393618225200975690e-02
5.121280320080020404e-02,1.506897067658079410e-02,1.506897067658080104e-02
5.126281570392598325e-02,1.633700461657844674e-02,1.633700461657844674e-02
5.131282820705176939e-02,1.776216963581412830e-02,1.776216963581413524e-02
5.136284071017754860e-02,1.937089539828040080e-02,1.937089539828040427e-02
5.141285321330332780e-02,2.119532177375561474e-02,2.119532177375561821e-02
5.146286571642911395e-02,2.327482500335483970e-02,2.327482500335484317e-02
5.151287821955489316e-02,2.565803500119302749e-02,2.565803500119303443e-02
5.156289072268067236e-02,2.840553021132358538e-02,2.840553021132358538e-02
5.161290322580645851e-02,3.159347850024991911e-02,3.159347850024991911e-02
5.166291572893223771e-02,3.531861589198451862e-02,3.531861589198451862e-02
5.171292823205801692e-02,3.970514289108383749e-02,3.970514289108384443e-02
5.176294073518380306e-02,4.491440862632156694e-02,4.491440862632157388e-02
5.181295323830958227e-02,5.115870841611835224e-02,5.115870841611835224e-02
5.186296574143536148e-02,5.872124386186580725e-02,5.872124386186577255e-02
5.191297824456114762e-02,6.798545769913544312e-02,6.798545769913544312e-02
5.196299074768692683e-02,7.947884076070023396e-02,7.947884076070022008e-02
5.201300325081270604e-02,9.393936592469719071e-02,9.393936592469720459e-02
5.206301575393848524e-02,1.124175904970733386e-01,1.124175904970732554e-01
5.211302825706427139e-02,1.364348963149006888e-01,1.364348963149006888e-01
5.216304076019005059e-02,1.682280423404279857e-01,1.682280423404279579e-01
5.221305326331582980e-02,2.111164531927774979e-01,2.111164531927774146e-01
5.226306576644161594e-02,2.700032026047447520e-01,2.700032026047446965e-01
5.231307826956739515e-02,3.518540926302433092e-01,3.518540926302432537e-01
5.236309077269317436e-02,4.653321832229284638e-01,4.653321832229285748e-01
5.241310327581896050e-02,6.167361490075951025e-01,6.167361490075951025e-01
5.246311577894473971e-02,7.958837888423953011e-01,7.958837888423953011e-01
5.251312828207051892e-02,9.513091298864773115e-01,9.513091298864773115e-01
5.256314078519630506e-02,9.972769219439518995e-01,9.972769219439517885e-01
5.261315328832208427e-02,9.023004301638012370e-01,9.023004301638011260e-01
5.266316579144786347e-02,7.325841099635099773e-01,7.325841099635099773e-01
5.271317829457364962e-02,5.648995321848759854e-01,5.648995321848759854e-01
5.276319079769942882e-02,4.308237199200452561e-01,4.308237199200451450e-01
5.281320330082520803e-02,3.316683231437716484e-01,3.316683231437717594e-01
5.286321580395099418e-02,2.597849346907094015e-01,2.597849346907094570e-01
5.291322830707677338e-02,2.074114201789696299e-01,2.074114201789695466e-01
5.296324081020255259e-02,1.686781083409092941e-01,1.686781083409092108e-01
5.301325331332833873e-02,1.395066456507635388e-01,1.395066456507635111e-01
5.306326581645411794e-02,1.171262754777279286e-01,1.171262754777279841e-01
5.311327831957989715e-02,9.965148313233797295e-02,9.965148313233800070e-02
5.316329082270568329e-02,8.578404836248425258e-02,8.578404836248423870e-02
5.321330332583146250e-02,7.461593722254729333e-02,7.461593722254729333e-02
5.326331582895724170e-02,6.550115185607306711e-02,6.550115185607308099e-02
5.331332833208302785e-02,5.797227687080763747e-02,5.797227687080764441e-02
5.336334083520880706e-02,5.168558155083126382e-02,5.168558155083127770e-02
5.341335333833458626e-02,4.638440332176855391e-02,4.638440332176853309e-02
5.346336584146037241e-02,4.187434794119613418e-02,4.187434794119613418e-02
5.351337834458615161e-02,3.800622870589832891e-02,3.800622870589831503e-02
5.356339084771193082e-02,3.466414852654202405e-02,3.466414852654201018e-02
5.361340335083771697e-02,3.175705118111151609e-02,3.175705118111150915e-02
5.366341585396349617e-02,2.921264762577116189e-02,2.921264762577114801e-02
5.371342835708927538e-02,2.697299176469351162e-02,2.697299176469350815e-02
5.376344086021505458e-02,2.499121755442807943e-02,2.499121755442808290e-02
5.381345336334084073e-02,2.322910447282827001e-02,2.322910447282827695e-02
5.386346586646661994e-02,2.165524116083446596e-02,2.165524116083446249e-02
5.391347836959239914e-02,2.024362605308830873e-02,2.024362605308830873e-02
5.396349087271818529e-02,1.897259075497320299e-02,1.897259075497321340e-02
5.401350337584396449e-02,1.782396425702646725e-02,1.782396425702647419e-02
5.406351587896974370e-02,1.678241861656867145e-02,1.678241861656866452e-02
5.411352838209552985e-02,1.583495262742205464e-02,1.583495262742205117e-02
5.416354088522130905e-02,1.497048132434841694e-02,1.497048132434841868e-02
5.421355338834708826e-02,1.417950732407469681e-02,1.417950732407469161e-02
5.426356589147287440e-02,1.345385593459315007e-02,1.345385593459315528e-02
5.431357839459865361e-02,1.278646031607789599e-02,1.278646031607789599e-02
5.436359089772443282e-02,1.217118619849802408e-02,1.217118619849802581e-02
5.441360340085021896e-02,1.160268806611377407e-02,1.160268806611377580e-02
5.446361590397599817e-02,1.107629052885875966e-02,1.107629052885875966e-02
5.451362840710177737e-02,1.058788997274235331e-02,1.058788997274235158e-02
5.456364091022756352e-02,1.013387262921569033e-02,1.013387262921568860e-02
5.461365341335334272e-02,9.711046009064342246e-03,9.711046009064342246e-03
5.466366591647912193e-02,9.316581269852930794e-03,9.316581269852932529e-03
5.471367841960490808e-02,8.947964571452514740e-03,8.947964571452511270e-03
5.476369092273068728e-02,8.602955854494977184e-03,8.602955854494978918e-03
5.481370342585646649e-02,8.279553776221297567e-03,8.279553776221297567e-03
5.486371592898225263e-02,7.975965775511968670e-03,7.975965775511968670e-03
5.491372843210803184e-02,7.690582427859806239e-03,7.690582427859804504e-03
5.496374093523381105e-02,7.421955402240784996e-03,7.421955402240785864e-03
5.501375343835959719e-02,7.168778453420618542e-03,7.168778453420618542e-03
5.506376594148537640e-02,6.929870981426003267e-03,6.929870981426001532e-03
5.511377844461115560e-02,6.704163769569053410e-03,6.704163769569053410e-03
5.516379094773694175e-02,6.490686577319035311e-03,6.490686577319034443e-03
5.521380345086272096e-02,6.288557317395779105e-03,6.288557317395778237e-03
5.526381595398850016e-02,6.096972590064256986e-03,6.096972590064259588e-03
5.531382845711428631e-02,5.915199383540209466e-03,5.915199383540209466e-03
5.536384096024006551e-02,5.742567779151304744e-03,5.742567779151303876e-03
5.541385346336584472e-02,5.578464524576776107e-03,5.578464524576776107e-03
5.546386596649162393e-02,5.422327359051862250e-03,5.422327359051862250e-03
5.551387846961741007e-02,5.273639991601404391e-03,5.273639991601404391e-03
5.556389097274318928e-02,5.131927647774352924e-03,5.131927647774352057e-03
5.561390347586896848e-02,4.996753112460696616e-03,4.996753112460695749e-03
5.566391597899475463e-02,4.867713206588360209e-03,4.867713206588358474e-03
5.571392848212053384e-02,4.744435644136930398e-03,4.744435644136929531e-03
5.576394098524631304e-02,4.626576223230249689e-03,4.626576223230251424e-03
5.581395348837209919e-02,4.513816311301643673e-03,4.513816311301643673e-03
5.586396599149787839e-02,4.405860589635654696e-03,4.405860589635652962e-03
5.591397849462365760e-02,4.302435027130623556e-03,4.302435027130623556e-03
5.596399099774944375e-02,4.203285057013661334e-03,4.203285057013661334e-03
5.601400350087522295e-02,4.108173933581609275e-03,4.108173933581608407e-03
5.606401600400100216e-02,4.016881248913741105e-03,4.016881248913740238e-03
5.611402850712678830e-02,3.929201591982919503e-03,3.929201591982920370e-03
5.616404101025256751e-02,3.844943334735057353e-03,3.844943334735056485e-03
5.621405351337834672e-02,3.763927531563066378e-03,3.763927531563066812e-03
5.626406601650413286e-02,3.685986920214286752e-03,3.685986920214287619e-03
5.631407851962991207e-02,3.610965013571268076e-03,3.610965013571266341e-03
5.636409102275569127e-02,3.538715272967910865e-03,3.538715272967910865e-03
5.641410352588147742e-02,3.469100354769903694e-03,3.469100354769903260e-03
5.646411602900725663e-02,3.401991422879953320e-03,3.401991422879952886e-03
5.651412853213303583e-02,3.337267520647515216e-03,3.337267520647515216e-03
5.656414103525882198e-02,3.274814996378542630e-03,3.274814996378542196e-03
5.661415353838460118e-02,3.214526977272480057e-03,3.214526977272480490e-03
5.666416604151038039e-02,3.156302887168812958e-03,3.156302887168812524e-03
5.671417854463616653e-02,3.100048003975426104e-03,3.100048003975426538e-03
5.676419104776194574e-02,3.045673053084189865e-03,3.045673053084189431e-03
5.681420355088772495e-02,2.993093833461617486e-03,2.993093833461616619e-03
5.686421605401351109e-02,2.942230873442350670e-03,2.942230873442351104e-03
5.691422855713929030e-02,2.893009113553837112e-03,2.893009113553836678e-03
5.696424106026506951e-02,2.845357613968438337e-03,2.845357613968437904e-03
5.701425356339084871e-02,2.799209284417396738e-03,2.799209284417396738e-03
5.706426606651663486e-02,2.754500634612750808e-03,2.754500634612750808e-03
5.711427856964241406e-02,2.711171543413611485e-03,2.711171543413611919e-03
5.716429107276819327e-02,2.669165045140814950e-03,2.669165045140815384e-03
5.721430357589397941e-02,2.628427131597001112e-03,2.628427131597001545e-03
5.726431607901975862e-02,2.588906568483216857e-03,2.588906568483216424e-03
5.731432858214553783e-02,2.550554725025661051e-03,2.550554725025661051e-03
5.736434108527132397e-02,2.513325415734398143e-03,2.513325415734398143e-03
5.741435358839710318e-02,2.477174753314950306e-03,2.477174753314949438e-03
5.746436609152288238e-02,2.442061011840754650e-03,2.442061011840754216e-03
5.751437859464866853e-02,2.407944499375010497e-03,2.407944499375010497e-03
5.756439109777444774e-02,2.374787439301345466e-03,2.374787439301345466e-03
5.761440360090022694e-02,2.342553859687838969e-03,2.342553859687838969e-03
5.766441610402601309e-02,2.311209490067351983e-03,2.311209490067351550e-03
5.771442860715179229e-02,2.280721665069854968e-03,2.280721665069854534e-03
5.776444111027757150e-02,2.251059234390622495e-03,2.251059234390622929e-03
5.781445361340335765e-02,2.222192478621259383e-03,2.222192478621259817e-03
5.786446611652913685e-02,2.194093030510412597e-03,2.194093030510412597e-03
5.791447861965491606e-02,2.166733801255973143e-03,2.166733801255972709e-03
5.796449112278070220e-02,2.140088911464203218e-03,2.140088911464202784e-03
5.801450362590648141e-02,2.114133626439826039e-03,2.114133626439826039e-03
